Ord_id,Order_Date,Order_Priority
Ord_4072,23-12-2010,MEDIUM
Ord_5312,23-12-2010,MEDIUM
Ord_2272,23-12-2011,MEDIUM
Ord_2764,23-12-2011,HIGH
Ord_5480,23-12-2011,MEDIUM
Ord_1715,23-12-2008,NOT SPECIFIED
Ord_2188,23-12-2008,HIGH
Ord_3769,23-12-2008,NOT SPECIFIED
Ord_5268,23-12-2008,HIGH
Ord_1868,23-12-2009,NOT SPECIFIED
Ord_2370,23-12-2009,HIGH
Ord_2979,23-12-2009,HIGH
Ord_5369,23-12-2009,CRITICAL
Ord_5377,23-12-2009,LOW
Ord_2178,23-12-2010,NOT SPECIFIED
Ord_2821,23-12-2010,MEDIUM
Ord_3425,23-12-2010,CRITICAL
Ord_5458,23-12-2010,MEDIUM
Ord_655,23-12-2011,MEDIUM
Ord_2859,23-12-2011,CRITICAL
Ord_3880,23-12-2011,MEDIUM
Ord_4056,23-12-2011,NOT SPECIFIED
Ord_1182,23-12-2008,HIGH
Ord_2736,23-12-2008,LOW
Ord_3897,23-12-2008,HIGH
Ord_662,23-12-2009,MEDIUM
Ord_726,23-12-2009,HIGH
Ord_1207,23-12-2009,NOT SPECIFIED
Ord_4076,23-12-2009,HIGH
Ord_503,23-12-2010,CRITICAL
Ord_2977,23-12-2010,CRITICAL
Ord_3830,23-12-2010,NOT SPECIFIED
Ord_4274,23-12-2010,CRITICAL
Ord_765,23-12-2011,HIGH
Ord_1146,23-12-2009,LOW
Ord_2279,23-12-2009,CRITICAL
Ord_2703,23-12-2009,HIGH
Ord_4326,23-12-2009,LOW
Ord_4809,23-12-2009,LOW
Ord_197,23-12-2010,LOW
Ord_517,23-12-2010,LOW
Ord_1392,23-12-2010,CRITICAL
Ord_2773,23-12-2010,HIGH
Ord_3535,23-12-2010,LOW
Ord_3579,23-12-2010,LOW
Ord_2381,23-12-2011,CRITICAL
Ord_3513,23-12-2011,CRITICAL
Ord_768,23-12-2008,HIGH
Ord_3052,23-12-2008,CRITICAL
Ord_3608,23-12-2008,MEDIUM
Ord_4013,23-12-2008,MEDIUM
Ord_66,23-12-2009,NOT SPECIFIED
Ord_723,23-12-2009,LOW
Ord_2528,23-12-2009,CRITICAL
Ord_3039,23-12-2009,HIGH
Ord_5052,23-12-2009,LOW
Ord_5122,23-12-2009,HIGH
Ord_1848,23-12-2010,LOW
Ord_3970,23-12-2010,HIGH
Ord_4939,23-12-2010,CRITICAL
Ord_5056,23-12-2010,NOT SPECIFIED
Ord_1901,23-12-2011,MEDIUM
Ord_2359,23-12-2011,MEDIUM
Ord_3036,23-12-2011,LOW
Ord_4071,23-12-2011,CRITICAL
Ord_846,23-12-2008,CRITICAL
Ord_1780,23-12-2008,LOW
Ord_3621,23-12-2008,NOT SPECIFIED
Ord_4095,23-12-2008,CRITICAL
Ord_24,23-12-2009,LOW
Ord_421,23-12-2009,NOT SPECIFIED
Ord_3583,23-12-2009,HIGH
Ord_4173,23-12-2009,NOT SPECIFIED
Ord_4195,23-12-2009,NOT SPECIFIED
Ord_4989,23-12-2009,NOT SPECIFIED
Ord_1638,23-12-2010,NOT SPECIFIED
Ord_1816,23-12-2010,LOW
Ord_4945,23-12-2010,NOT SPECIFIED
Ord_1403,23-12-2011,HIGH
Ord_2407,23-12-2011,MEDIUM
Ord_3299,23-12-2011,LOW
Ord_3442,23-12-2011,MEDIUM
Ord_218,23-11-2008,NOT SPECIFIED
Ord_1521,23-11-2008,MEDIUM
Ord_190,23-11-2009,NOT SPECIFIED
Ord_1234,23-11-2009,LOW
Ord_1355,23-11-2009,LOW
Ord_3289,23-11-2009,LOW
Ord_1701,23-11-2010,NOT SPECIFIED
Ord_91,23-11-2011,CRITICAL
Ord_2341,23-11-2011,MEDIUM
Ord_2715,23-11-2011,HIGH
Ord_2947,23-11-2011,MEDIUM
Ord_3213,23-11-2011,LOW
Ord_4731,23-11-2011,HIGH
Ord_283,23-11-2008,MEDIUM
Ord_931,23-11-2008,MEDIUM
Ord_2294,23-11-2008,LOW
Ord_2766,23-11-2008,MEDIUM
Ord_3222,23-11-2008,LOW
Ord_3702,23-11-2008,CRITICAL
Ord_5405,23-11-2008,NOT SPECIFIED
Ord_8,23-11-2009,MEDIUM
Ord_143,23-11-2009,HIGH
Ord_310,23-11-2009,NOT SPECIFIED
Ord_466,23-11-2009,NOT SPECIFIED
Ord_2533,23-11-2009,MEDIUM
Ord_3340,23-11-2009,NOT SPECIFIED
Ord_963,23-11-2010,HIGH
Ord_193,23-11-2011,MEDIUM
Ord_432,23-11-2008,LOW
Ord_1700,23-11-2008,HIGH
Ord_2088,23-11-2008,NOT SPECIFIED
Ord_19,23-11-2009,HIGH
Ord_1997,23-11-2011,NOT SPECIFIED
Ord_3700,23-11-2011,LOW
Ord_408,24-12-2008,LOW
Ord_1786,24-12-2008,MEDIUM
Ord_2288,24-12-2008,LOW
Ord_4877,24-12-2008,HIGH
Ord_2482,24-12-2009,HIGH
Ord_4866,24-12-2009,NOT SPECIFIED
Ord_4993,24-12-2009,CRITICAL
Ord_665,24-12-2010,NOT SPECIFIED
Ord_1814,24-12-2010,NOT SPECIFIED
Ord_1953,24-12-2010,MEDIUM
Ord_2575,24-12-2010,HIGH
Ord_1109,24-12-2011,LOW
Ord_2171,24-12-2011,LOW
Ord_4887,24-12-2011,LOW
Ord_1751,24-12-2008,CRITICAL
Ord_2000,24-12-2008,CRITICAL
Ord_2391,24-12-2008,CRITICAL
Ord_1360,24-12-2009,NOT SPECIFIED
Ord_2093,24-12-2009,LOW
Ord_3154,24-12-2009,LOW
Ord_4208,24-12-2009,HIGH
Ord_4776,24-12-2009,HIGH
Ord_758,24-12-2010,MEDIUM
Ord_1557,24-12-2010,MEDIUM
Ord_2033,24-12-2010,HIGH
Ord_2110,24-12-2010,MEDIUM
Ord_2740,24-12-2010,LOW
Ord_2978,24-12-2010,HIGH
Ord_3968,24-12-2010,LOW
Ord_5238,24-12-2010,HIGH
Ord_523,24-12-2011,LOW
Ord_3718,24-12-2011,HIGH
Ord_4455,24-12-2011,CRITICAL
Ord_1510,24-12-2008,NOT SPECIFIED
Ord_1666,24-12-2008,MEDIUM
Ord_1942,24-12-2008,CRITICAL
Ord_2570,24-12-2008,MEDIUM
Ord_3412,24-12-2008,LOW
Ord_1534,24-12-2009,LOW
Ord_1632,24-12-2009,LOW
Ord_1884,24-12-2009,MEDIUM
Ord_2081,24-12-2009,NOT SPECIFIED
Ord_2170,24-12-2009,CRITICAL
Ord_6,24-12-2010,HIGH
Ord_693,24-12-2010,MEDIUM
Ord_1648,24-12-2010,MEDIUM
Ord_2693,24-12-2010,CRITICAL
Ord_701,24-12-2011,NOT SPECIFIED
Ord_2828,24-12-2011,HIGH
Ord_4861,24-12-2011,NOT SPECIFIED
Ord_5004,24-12-2011,NOT SPECIFIED
Ord_5141,24-12-2011,CRITICAL
Ord_5277,24-12-2011,MEDIUM
Ord_2537,24-12-2008,HIGH
Ord_4164,24-12-2008,LOW
Ord_4490,24-12-2008,NOT SPECIFIED
Ord_2571,24-12-2009,CRITICAL
Ord_2008,24-12-2010,HIGH
Ord_3177,24-12-2010,NOT SPECIFIED
Ord_1695,24-12-2011,HIGH
Ord_2258,24-12-2011,MEDIUM
Ord_2316,24-12-2011,HIGH
Ord_2670,24-12-2011,CRITICAL
Ord_5175,24-12-2011,LOW
Ord_5356,24-12-2011,NOT SPECIFIED
Ord_1336,24-12-2008,NOT SPECIFIED
Ord_2622,24-12-2008,LOW
Ord_2663,24-12-2008,HIGH
Ord_4671,24-12-2008,MEDIUM
Ord_2600,24-12-2009,NOT SPECIFIED
Ord_4260,24-12-2009,CRITICAL
Ord_4309,24-12-2009,HIGH
Ord_4350,24-12-2009,LOW
Ord_4687,24-12-2009,LOW
Ord_1429,24-12-2010,CRITICAL
Ord_2329,24-12-2010,CRITICAL
Ord_4077,24-12-2010,LOW
Ord_1643,24-12-2011,CRITICAL
Ord_3728,24-12-2011,HIGH
Ord_4390,24-12-2011,CRITICAL
Ord_385,24-12-2008,NOT SPECIFIED
Ord_2060,24-12-2008,MEDIUM
Ord_3186,24-12-2008,LOW
Ord_4658,24-12-2008,HIGH
Ord_5166,24-12-2008,LOW
Ord_75,24-12-2009,CRITICAL
Ord_1168,24-12-2009,CRITICAL
Ord_3273,24-12-2010,NOT SPECIFIED
Ord_3297,24-12-2010,NOT SPECIFIED
Ord_1199,24-12-2011,MEDIUM
Ord_1892,24-12-2011,NOT SPECIFIED
Ord_3302,24-12-2011,LOW
Ord_4726,24-12-2011,CRITICAL
Ord_621,24-12-2008,LOW
Ord_1824,24-12-2008,NOT SPECIFIED
Ord_2262,24-12-2008,LOW
Ord_2464,24-12-2008,CRITICAL
Ord_2908,24-12-2008,LOW
Ord_4411,24-12-2008,NOT SPECIFIED
Ord_373,24-12-2009,LOW
Ord_1125,24-12-2009,LOW
Ord_2314,24-12-2009,HIGH
Ord_5304,24-12-2009,MEDIUM
Ord_776,24-12-2010,HIGH
Ord_5083,24-12-2010,LOW
Ord_3981,24-12-2011,CRITICAL
Ord_191,24-12-2008,NOT SPECIFIED
Ord_1487,24-12-2008,MEDIUM
Ord_2954,24-12-2008,MEDIUM
Ord_3190,24-12-2008,HIGH
Ord_4504,24-12-2008,NOT SPECIFIED
Ord_72,24-12-2009,HIGH
Ord_444,24-12-2009,CRITICAL
Ord_581,24-12-2009,NOT SPECIFIED
Ord_715,24-12-2009,CRITICAL
Ord_1259,24-12-2009,HIGH
Ord_2712,24-12-2009,LOW
Ord_2236,24-12-2010,LOW
Ord_3481,24-12-2010,NOT SPECIFIED
Ord_2449,24-12-2011,HIGH
Ord_479,24-12-2008,HIGH
Ord_583,24-12-2008,MEDIUM
Ord_1165,24-12-2008,LOW
Ord_1570,24-12-2008,MEDIUM
Ord_3818,24-12-2008,MEDIUM
Ord_4894,24-12-2008,CRITICAL
Ord_322,24-12-2009,HIGH
Ord_1012,24-12-2009,CRITICAL
Ord_2350,24-12-2009,MEDIUM
Ord_2678,24-12-2009,HIGH
Ord_2751,24-12-2009,HIGH
Ord_3000,24-12-2009,NOT SPECIFIED
Ord_4595,24-12-2009,MEDIUM
Ord_529,24-12-2010,CRITICAL
Ord_813,24-12-2010,NOT SPECIFIED
Ord_3444,24-12-2010,CRITICAL
Ord_4606,24-12-2010,LOW
Ord_731,24-12-2011,CRITICAL
Ord_1524,24-12-2011,NOT SPECIFIED
Ord_2099,24-12-2011,NOT SPECIFIED
Ord_3631,24-12-2011,LOW
Ord_3861,24-12-2011,CRITICAL
Ord_5080,24-12-2011,LOW
Ord_5169,24-12-2011,NOT SPECIFIED
Ord_4848,24-11-2008,CRITICAL
Ord_5211,24-11-2008,CRITICAL
Ord_405,24-11-2009,HIGH
Ord_2193,24-11-2009,HIGH
Ord_2705,24-11-2009,CRITICAL
Ord_5091,24-11-2009,CRITICAL
Ord_1440,24-11-2010,CRITICAL
Ord_2598,24-11-2010,LOW
Ord_2955,24-11-2011,HIGH
Ord_3775,24-11-2011,HIGH
Ord_4125,24-11-2011,CRITICAL
Ord_439,24-11-2008,HIGH
Ord_1352,24-11-2008,CRITICAL
Ord_4261,24-11-2008,CRITICAL
Ord_5385,24-11-2008,NOT SPECIFIED
Ord_205,24-11-2009,MEDIUM
Ord_1483,24-11-2009,MEDIUM
Ord_2208,24-11-2009,LOW
Ord_3676,24-11-2009,MEDIUM
Ord_3754,24-11-2009,NOT SPECIFIED
Ord_3783,24-11-2009,HIGH
Ord_3819,24-11-2009,NOT SPECIFIED
Ord_4137,24-11-2009,MEDIUM
Ord_2302,24-11-2010,NOT SPECIFIED
Ord_4445,24-11-2010,HIGH
Ord_3384,24-11-2011,LOW
Ord_3978,24-11-2011,LOW
Ord_5110,24-11-2011,MEDIUM
Ord_808,24-11-2008,LOW
Ord_5403,24-11-2008,NOT SPECIFIED
Ord_295,24-11-2009,HIGH
Ord_826,24-11-2009,NOT SPECIFIED
Ord_1040,24-11-2009,CRITICAL
Ord_1397,24-11-2009,HIGH
Ord_2806,24-11-2009,NOT SPECIFIED
Ord_77,24-11-2010,LOW
Ord_609,24-11-2010,NOT SPECIFIED
Ord_614,24-11-2010,MEDIUM
Ord_2353,24-11-2010,MEDIUM
Ord_2796,24-11-2010,MEDIUM
Ord_3050,24-11-2010,HIGH
Ord_1592,24-11-2011,CRITICAL
Ord_3283,24-11-2011,NOT SPECIFIED
Ord_3388,24-11-2011,LOW
Ord_3951,25-12-2008,NOT SPECIFIED
Ord_4396,25-12-2008,CRITICAL
Ord_93,25-12-2009,NOT SPECIFIED
Ord_2241,25-12-2009,HIGH
Ord_2910,25-12-2009,CRITICAL
Ord_3210,25-12-2009,CRITICAL
Ord_1086,25-12-2010,HIGH
Ord_1466,25-12-2010,LOW
Ord_1129,25-12-2011,CRITICAL
Ord_1161,25-12-2011,NOT SPECIFIED
Ord_993,25-12-2008,NOT SPECIFIED
Ord_3467,25-12-2008,HIGH
Ord_4495,25-12-2008,LOW
Ord_1798,25-12-2009,LOW
Ord_1867,25-12-2009,MEDIUM
Ord_3054,25-12-2009,NOT SPECIFIED
Ord_1794,25-12-2010,LOW
Ord_2268,25-12-2010,LOW
Ord_3080,25-12-2011,NOT SPECIFIED
Ord_563,25-12-2008,CRITICAL
Ord_2838,25-12-2008,LOW
Ord_3997,25-12-2008,NOT SPECIFIED
Ord_4238,25-12-2008,CRITICAL
Ord_4862,25-12-2008,LOW
Ord_1299,25-12-2009,MEDIUM
Ord_2266,25-12-2009,CRITICAL
Ord_2713,25-12-2009,LOW
Ord_4508,25-12-2009,NOT SPECIFIED
Ord_3746,25-12-2010,CRITICAL
Ord_4863,25-12-2011,MEDIUM
Ord_5339,25-12-2008,CRITICAL
Ord_3909,25-12-2009,NOT SPECIFIED
Ord_4111,25-12-2009,MEDIUM
Ord_4929,25-12-2009,HIGH
Ord_1219,25-12-2010,CRITICAL
Ord_2794,25-12-2010,MEDIUM
Ord_3086,25-12-2010,CRITICAL
Ord_4235,25-12-2010,NOT SPECIFIED
Ord_4799,25-12-2010,NOT SPECIFIED
Ord_187,25-12-2011,CRITICAL
Ord_1640,25-12-2011,NOT SPECIFIED
Ord_2380,25-12-2011,NOT SPECIFIED
Ord_2879,25-12-2011,CRITICAL
Ord_3697,25-12-2011,NOT SPECIFIED
Ord_5352,25-12-2011,CRITICAL
Ord_1987,25-12-2008,HIGH
Ord_2488,25-12-2008,NOT SPECIFIED
Ord_4282,25-12-2008,HIGH
Ord_4329,25-12-2008,NOT SPECIFIED
Ord_4393,25-12-2008,MEDIUM
Ord_4565,25-12-2008,LOW
Ord_5372,25-12-2008,NOT SPECIFIED
Ord_289,25-12-2009,HIGH
Ord_1526,25-12-2009,HIGH
Ord_2344,25-12-2009,CRITICAL
Ord_2904,25-12-2009,MEDIUM
Ord_2989,25-12-2009,NOT SPECIFIED
Ord_3133,25-12-2009,NOT SPECIFIED
Ord_640,25-12-2010,LOW
Ord_1620,25-12-2010,CRITICAL
Ord_4305,25-12-2010,MEDIUM
Ord_4813,25-12-2010,HIGH
Ord_1535,25-12-2011,LOW
Ord_2652,25-12-2011,CRITICAL
Ord_4026,25-12-2011,MEDIUM
Ord_4149,25-12-2011,CRITICAL
Ord_796,25-12-2008,NOT SPECIFIED
Ord_907,25-12-2008,NOT SPECIFIED
Ord_1087,25-12-2008,NOT SPECIFIED
Ord_2720,25-12-2008,NOT SPECIFIED
Ord_546,25-12-2009,MEDIUM
Ord_1549,25-12-2009,LOW
Ord_2612,25-12-2009,CRITICAL
Ord_3176,25-12-2009,MEDIUM
Ord_4446,25-12-2009,MEDIUM
Ord_4540,25-12-2009,CRITICAL
Ord_2084,25-12-2010,LOW
Ord_4285,25-12-2010,HIGH
Ord_616,25-12-2011,CRITICAL
Ord_4795,25-12-2011,NOT SPECIFIED
Ord_4871,25-12-2008,HIGH
Ord_541,25-12-2009,MEDIUM
Ord_1689,25-12-2009,LOW
Ord_1869,25-12-2009,CRITICAL
Ord_2043,25-12-2009,HIGH
Ord_2175,25-12-2009,LOW
Ord_2698,25-12-2009,MEDIUM
Ord_4556,25-12-2009,CRITICAL
Ord_431,25-12-2010,MEDIUM
Ord_1034,25-12-2010,HIGH
Ord_3020,25-12-2010,CRITICAL
Ord_3617,25-12-2010,HIGH
Ord_4296,25-12-2010,MEDIUM
Ord_5276,25-12-2010,LOW
Ord_1731,25-12-2011,HIGH
Ord_2695,25-12-2011,MEDIUM
Ord_3534,25-12-2011,NOT SPECIFIED
Ord_2213,25-12-2008,HIGH
Ord_2641,25-12-2008,MEDIUM
Ord_3056,25-12-2009,NOT SPECIFIED
Ord_272,25-12-2010,MEDIUM
Ord_351,25-12-2010,CRITICAL
Ord_679,25-12-2010,HIGH
Ord_3591,25-12-2010,NOT SPECIFIED
Ord_3793,25-12-2010,LOW
Ord_4868,25-12-2010,HIGH
Ord_175,25-12-2008,CRITICAL
Ord_916,25-12-2008,CRITICAL
Ord_921,25-12-2008,NOT SPECIFIED
Ord_3269,25-12-2008,CRITICAL
Ord_4120,25-12-2008,LOW
Ord_4883,25-12-2008,NOT SPECIFIED
Ord_344,25-12-2009,MEDIUM
Ord_1240,25-12-2009,MEDIUM
Ord_1257,25-12-2009,LOW
Ord_2640,25-12-2009,LOW
Ord_4136,25-12-2009,MEDIUM
Ord_1292,25-12-2010,HIGH
Ord_5415,25-12-2010,CRITICAL
Ord_2058,25-12-2011,NOT SPECIFIED
Ord_2491,25-12-2011,NOT SPECIFIED
Ord_5099,25-12-2011,NOT SPECIFIED
Ord_3553,25-11-2008,CRITICAL
Ord_4757,25-11-2008,CRITICAL
Ord_961,25-11-2009,LOW
Ord_5012,25-11-2009,HIGH
Ord_2054,25-11-2010,MEDIUM
Ord_2401,25-11-2010,LOW
Ord_2997,25-11-2010,HIGH
Ord_347,25-11-2011,LOW
Ord_589,25-11-2011,MEDIUM
Ord_745,25-11-2011,CRITICAL
Ord_4805,25-11-2011,CRITICAL
Ord_4944,25-11-2011,MEDIUM
Ord_12,25-11-2008,NOT SPECIFIED
Ord_319,25-11-2008,CRITICAL
Ord_1408,25-11-2008,MEDIUM
Ord_1508,25-11-2008,MEDIUM
Ord_1615,25-11-2008,MEDIUM
Ord_2694,25-11-2008,MEDIUM
Ord_4246,25-11-2008,LOW
Ord_302,25-11-2009,MEDIUM
Ord_1507,25-11-2009,HIGH
Ord_1991,25-11-2009,LOW
Ord_2216,25-11-2009,LOW
Ord_5094,25-11-2009,HIGH
Ord_186,25-11-2010,HIGH
Ord_1661,25-11-2010,LOW
Ord_3321,25-11-2010,LOW
Ord_3461,25-11-2011,LOW
Ord_4571,25-11-2011,NOT SPECIFIED
Ord_4961,25-11-2011,MEDIUM
Ord_449,25-11-2008,NOT SPECIFIED
Ord_456,25-11-2008,HIGH
Ord_3313,25-11-2008,LOW
Ord_3739,25-11-2008,LOW
Ord_3756,25-11-2008,LOW
Ord_700,25-11-2009,CRITICAL
Ord_1943,25-11-2009,CRITICAL
Ord_4196,25-11-2009,MEDIUM
Ord_2201,25-11-2010,HIGH
Ord_2207,25-11-2010,MEDIUM
Ord_3926,25-11-2010,NOT SPECIFIED
Ord_4639,25-11-2010,MEDIUM
Ord_724,25-11-2011,MEDIUM
Ord_1423,25-11-2011,MEDIUM
Ord_4283,25-11-2011,NOT SPECIFIED
Ord_4423,25-11-2011,HIGH
Ord_536,26-12-2008,HIGH
Ord_2870,26-12-2008,MEDIUM
Ord_3197,26-12-2008,MEDIUM
Ord_3333,26-12-2008,HIGH
Ord_170,26-12-2009,CRITICAL
Ord_1732,26-12-2009,LOW
Ord_2578,26-12-2009,CRITICAL
Ord_3150,26-12-2009,LOW
Ord_396,26-12-2010,CRITICAL
Ord_1002,26-12-2010,LOW
Ord_4093,26-12-2010,HIGH
Ord_5233,26-12-2010,MEDIUM
Ord_1610,26-12-2011,MEDIUM
Ord_3377,26-12-2011,LOW
Ord_4587,26-12-2011,MEDIUM
Ord_1195,26-12-2008,CRITICAL
Ord_1826,26-12-2008,MEDIUM
Ord_1863,26-12-2008,CRITICAL
Ord_3669,26-12-2008,CRITICAL
Ord_4698,26-12-2008,HIGH
Ord_5401,26-12-2008,MEDIUM
Ord_7,26-12-2009,LOW
Ord_229,26-12-2009,MEDIUM
Ord_751,26-12-2009,LOW
Ord_2961,26-12-2009,CRITICAL
Ord_3018,26-12-2009,CRITICAL
Ord_3171,26-12-2009,LOW
Ord_4168,26-12-2009,MEDIUM
Ord_4642,26-12-2009,MEDIUM
Ord_696,26-12-2010,CRITICAL
Ord_1436,26-12-2010,NOT SPECIFIED
Ord_3429,26-12-2010,HIGH
Ord_3452,26-12-2010,HIGH
Ord_3704,26-12-2010,MEDIUM
Ord_3955,26-12-2010,CRITICAL
Ord_3995,26-12-2010,HIGH
Ord_1017,26-12-2011,NOT SPECIFIED
Ord_1676,26-12-2011,LOW
Ord_3635,26-12-2011,CRITICAL
Ord_5484,26-12-2011,LOW
Ord_3921,26-12-2008,MEDIUM
Ord_4121,26-12-2008,CRITICAL
Ord_4175,26-12-2008,NOT SPECIFIED
Ord_4722,26-12-2008,NOT SPECIFIED
Ord_705,26-12-2009,MEDIUM
Ord_4167,26-12-2009,LOW
Ord_188,26-12-2010,MEDIUM
Ord_402,26-12-2010,CRITICAL
Ord_463,26-12-2010,HIGH
Ord_2229,26-12-2010,CRITICAL
Ord_3330,26-12-2010,MEDIUM
Ord_1460,26-12-2011,CRITICAL
Ord_2247,26-12-2011,LOW
Ord_4123,26-12-2011,MEDIUM
Ord_4301,26-12-2011,CRITICAL
Ord_729,26-12-2008,NOT SPECIFIED
Ord_1090,26-12-2008,LOW
Ord_4542,26-12-2008,MEDIUM
Ord_5498,26-12-2008,LOW
Ord_2980,26-12-2009,NOT SPECIFIED
Ord_3182,26-12-2009,NOT SPECIFIED
Ord_5249,26-12-2009,HIGH
Ord_1248,26-12-2010,LOW
Ord_791,26-12-2011,MEDIUM
Ord_1573,26-12-2011,NOT SPECIFIED
Ord_5007,26-12-2011,NOT SPECIFIED
Ord_1134,26-12-2008,CRITICAL
Ord_2306,26-12-2008,CRITICAL
Ord_4935,26-12-2008,LOW
Ord_5357,26-12-2008,NOT SPECIFIED
Ord_2165,26-12-2009,HIGH
Ord_2848,26-12-2009,NOT SPECIFIED
Ord_3335,26-12-2009,HIGH
Ord_3764,26-12-2009,CRITICAL
Ord_4743,26-12-2009,HIGH
Ord_735,26-12-2010,NOT SPECIFIED
Ord_1739,26-12-2010,HIGH
Ord_3615,26-12-2010,HIGH
Ord_362,26-12-2011,LOW
Ord_1675,26-12-2011,MEDIUM
Ord_2933,26-12-2011,NOT SPECIFIED
Ord_3111,26-12-2011,HIGH
Ord_4279,26-12-2011,HIGH
Ord_486,26-12-2008,CRITICAL
Ord_516,26-12-2009,CRITICAL
Ord_1283,26-12-2009,MEDIUM
Ord_1926,26-12-2009,HIGH
Ord_3828,26-12-2010,NOT SPECIFIED
Ord_4608,26-12-2010,LOW
Ord_278,26-12-2011,LOW
Ord_1068,26-12-2011,HIGH
Ord_2106,26-12-2011,NOT SPECIFIED
Ord_2564,26-12-2011,MEDIUM
Ord_521,26-12-2008,LOW
Ord_767,26-12-2008,LOW
Ord_1032,26-12-2008,NOT SPECIFIED
Ord_1668,26-12-2008,LOW
Ord_1770,26-12-2008,MEDIUM
Ord_1930,26-12-2008,LOW
Ord_2934,26-12-2008,HIGH
Ord_2036,26-12-2009,HIGH
Ord_2874,26-12-2009,MEDIUM
Ord_4447,26-12-2009,NOT SPECIFIED
Ord_4511,26-12-2009,LOW
Ord_4712,26-12-2009,HIGH
Ord_4064,26-12-2010,MEDIUM
Ord_4498,26-12-2010,LOW
Ord_1726,26-12-2011,LOW
Ord_1836,26-12-2011,NOT SPECIFIED
Ord_2448,26-12-2011,LOW
Ord_178,26-12-2008,HIGH
Ord_370,26-12-2008,LOW
Ord_4158,26-12-2008,CRITICAL
Ord_140,26-12-2009,LOW
Ord_548,26-12-2009,LOW
Ord_830,26-12-2009,LOW
Ord_855,26-12-2009,LOW
Ord_987,26-12-2009,MEDIUM
Ord_3055,26-12-2009,HIGH
Ord_3187,26-12-2009,HIGH
Ord_2284,26-12-2010,LOW
Ord_2304,26-12-2010,MEDIUM
Ord_3714,26-12-2010,CRITICAL
Ord_5237,26-12-2010,NOT SPECIFIED
Ord_3212,26-12-2011,CRITICAL
Ord_4153,26-12-2011,HIGH
Ord_4284,26-12-2011,HIGH
Ord_3174,26-12-2008,HIGH
Ord_3304,26-12-2008,CRITICAL
Ord_3555,26-12-2008,CRITICAL
Ord_3582,26-12-2008,CRITICAL
Ord_560,26-12-2009,MEDIUM
Ord_2029,26-12-2009,LOW
Ord_2305,26-12-2009,CRITICAL
Ord_2576,26-12-2009,LOW
Ord_3199,26-12-2009,HIGH
Ord_4035,26-12-2009,MEDIUM
Ord_4268,26-12-2009,NOT SPECIFIED
Ord_4391,26-12-2009,LOW
Ord_4463,26-12-2009,LOW
Ord_4777,26-12-2009,CRITICAL
Ord_450,26-12-2010,HIGH
Ord_492,26-12-2010,NOT SPECIFIED
Ord_5243,26-12-2010,HIGH
Ord_1941,26-11-2008,HIGH
Ord_361,26-11-2009,HIGH
Ord_1008,26-11-2009,LOW
Ord_1305,26-11-2009,CRITICAL
Ord_3979,26-11-2009,NOT SPECIFIED
Ord_4464,26-11-2009,MEDIUM
Ord_5017,26-11-2009,LOW
Ord_1965,26-11-2010,NOT SPECIFIED
Ord_2001,26-11-2010,CRITICAL
Ord_3350,26-11-2010,CRITICAL
Ord_3865,26-11-2010,HIGH
Ord_4657,26-11-2010,CRITICAL
Ord_637,26-11-2011,HIGH
Ord_1550,26-11-2011,LOW
Ord_3800,26-11-2011,HIGH
Ord_4145,26-11-2011,CRITICAL
Ord_4001,26-11-2008,CRITICAL
Ord_2924,26-11-2009,LOW
Ord_4322,26-11-2009,MEDIUM
Ord_1720,26-11-2010,LOW
Ord_1736,26-11-2010,HIGH
Ord_1975,26-11-2010,NOT SPECIFIED
Ord_3224,26-11-2010,LOW
Ord_4156,26-11-2010,LOW
Ord_150,26-11-2011,LOW
Ord_3076,26-11-2011,NOT SPECIFIED
Ord_4016,26-11-2011,MEDIUM
Ord_4192,26-11-2011,NOT SPECIFIED
Ord_5462,26-11-2011,NOT SPECIFIED
Ord_1717,26-11-2008,NOT SPECIFIED
Ord_2479,26-11-2008,CRITICAL
Ord_4178,26-11-2008,LOW
Ord_2396,26-11-2009,LOW
Ord_3041,26-11-2009,HIGH
Ord_3757,26-11-2009,MEDIUM
Ord_4003,26-11-2009,HIGH
Ord_4201,26-11-2009,LOW
Ord_4548,26-11-2009,LOW
Ord_5192,26-11-2009,MEDIUM
Ord_2833,26-11-2010,LOW
Ord_3737,26-11-2010,LOW
Ord_4749,26-11-2011,HIGH
Ord_5165,26-11-2011,HIGH
Ord_1200,27-12-2008,CRITICAL
Ord_1706,27-12-2008,NOT SPECIFIED
Ord_3260,27-12-2008,MEDIUM
Ord_834,27-12-2009,LOW
Ord_94,27-12-2010,NOT SPECIFIED
Ord_1464,27-12-2010,HIGH
Ord_4330,27-12-2010,MEDIUM
Ord_2052,27-12-2011,MEDIUM
Ord_2718,27-12-2011,NOT SPECIFIED
Ord_3725,27-12-2011,MEDIUM
Ord_4374,27-12-2011,HIGH
Ord_5465,27-12-2011,LOW
Ord_237,27-12-2008,LOW
Ord_1629,27-12-2008,HIGH
Ord_3126,27-12-2008,CRITICAL
Ord_5274,27-12-2008,LOW
Ord_214,27-12-2009,NOT SPECIFIED
Ord_615,27-12-2009,LOW
Ord_924,27-12-2009,CRITICAL
Ord_1788,27-12-2009,LOW
Ord_2610,27-12-2009,LOW
Ord_3532,27-12-2009,LOW
